bfs,levels\impossible.txt,N/A,0.000997781753540039,0,43,0,0
bfs,levels\impossible.txt,N/A,0.000993967056274414,0,43,0,0
bfs,levels\impossible.txt,N/A,0.0010001659393310547,0,43,0,0
bfs,levels\impossible.txt,N/A,0.001001119613647461,0,43,0,0
bfs,levels\impossible.txt,N/A,0.001996755599975586,0,43,0,0
bfs,levels\impossible.txt,N/A,0.0009989738464355469,0,43,0,0
bfs,levels\impossible.txt,N/A,0.001010894775390625,0,43,0,0
bfs,levels\impossible.txt,N/A,0.0019958019256591797,0,43,0,0
bfs,levels\impossible.txt,N/A,0.0020046234130859375,0,43,0,0
bfs,levels\impossible.txt,N/A,0.001505136489868164,0,43,0,0
dfs,levels\impossible.txt,N/A,0.002000093460083008,0,43,0,0
dfs,levels\impossible.txt,N/A,0.0010173320770263672,0,43,0,0
dfs,levels\impossible.txt,N/A,0.001995563507080078,0,43,0,0
dfs,levels\impossible.txt,N/A,0.0020596981048583984,0,43,0,0
dfs,levels\impossible.txt,N/A,0.001552581787109375,0,43,0,0
dfs,levels\impossible.txt,N/A,0.0009970664978027344,0,43,0,0
dfs,levels\impossible.txt,N/A,0.0020003318786621094,0,43,0,0
dfs,levels\impossible.txt,N/A,0.0010211467742919922,0,43,0,0
dfs,levels\impossible.txt,N/A,0.00481414794921875,0,43,0,0
dfs,levels\impossible.txt,N/A,0.002480030059814453,0,43,0,0
iddfs,levels\impossible.txt,N/A,0.007996797561645508,0,577,0,0
iddfs,levels\impossible.txt,N/A,0.0036242008209228516,0,577,0,0
iddfs,levels\impossible.txt,N/A,0.0051822662353515625,0,577,0,0
iddfs,levels\impossible.txt,N/A,0.004650592803955078,0,577,0,0
iddfs,levels\impossible.txt,N/A,0.00699615478515625,0,577,0,0
iddfs,levels\impossible.txt,N/A,0.004006862640380859,0,577,0,0
iddfs,levels\impossible.txt,N/A,0.009574174880981445,0,577,0,0
iddfs,levels\impossible.txt,N/A,0.006982088088989258,0,577,0,0
iddfs,levels\impossible.txt,N/A,0.007247447967529297,0,577,0,0
iddfs,levels\impossible.txt,N/A,0.00655674934387207,0,577,0,0
greedy,levels\impossible.txt,h1_heuristic,0.0065305233001708984,0,66,0,0
greedy,levels\impossible.txt,h1_heuristic,0.0059087276458740234,0,66,0,0
greedy,levels\impossible.txt,h1_heuristic,0.007006645202636719,0,66,0,0
greedy,levels\impossible.txt,h1_heuristic,0.008294820785522461,0,66,0,0
greedy,levels\impossible.txt,h1_heuristic,0.009007930755615234,0,66,0,0
greedy,levels\impossible.txt,h1_heuristic,0.006001472473144531,0,66,0,0
greedy,levels\impossible.txt,h1_heuristic,0.009851455688476562,0,66,0,0
greedy,levels\impossible.txt,h1_heuristic,0.008582115173339844,0,66,0,0
greedy,levels\impossible.txt,h1_heuristic,0.008570671081542969,0,66,0,0
greedy,levels\impossible.txt,h1_heuristic,0.007682323455810547,0,66,0,0
greedy,levels\impossible.txt,h2_heuristic,0.010638952255249023,0,66,0,0
greedy,levels\impossible.txt,h2_heuristic,0.012995243072509766,0,66,0,0
greedy,levels\impossible.txt,h2_heuristic,0.011919736862182617,0,66,0,0
greedy,levels\impossible.txt,h2_heuristic,0.016733169555664062,0,66,0,0
greedy,levels\impossible.txt,h2_heuristic,0.015663862228393555,0,66,0,0
greedy,levels\impossible.txt,h2_heuristic,0.020976543426513672,0,66,0,0
greedy,levels\impossible.txt,h2_heuristic,0.01529550552368164,0,66,0,0
greedy,levels\impossible.txt,h2_heuristic,0.015074729919433594,0,66,0,0
greedy,levels\impossible.txt,h2_heuristic,0.021024703979492188,0,66,0,0
greedy,levels\impossible.txt,h2_heuristic,0.017630577087402344,0,66,0,0
greedy,levels\impossible.txt,h3_heuristic,0.010816335678100586,0,66,0,0
greedy,levels\impossible.txt,h3_heuristic,0.006662130355834961,0,66,0,0
greedy,levels\impossible.txt,h3_heuristic,0.009604215621948242,0,66,0,0
greedy,levels\impossible.txt,h3_heuristic,0.007807731628417969,0,66,0,0
greedy,levels\impossible.txt,h3_heuristic,0.010027647018432617,0,66,0,0
greedy,levels\impossible.txt,h3_heuristic,0.007999897003173828,0,66,0,0
greedy,levels\impossible.txt,h3_heuristic,0.007132530212402344,0,66,0,0
greedy,levels\impossible.txt,h3_heuristic,0.01580810546875,0,66,0,0
greedy,levels\impossible.txt,h3_heuristic,0.007022380828857422,0,66,0,0
greedy,levels\impossible.txt,h3_heuristic,0.0070056915283203125,0,66,0,0
greedy,levels\impossible.txt,h4_heuristic,0.007901668548583984,0,66,0,0
greedy,levels\impossible.txt,h4_heuristic,0.014433860778808594,0,66,0,0
greedy,levels\impossible.txt,h4_heuristic,0.010208606719970703,0,66,0,0
greedy,levels\impossible.txt,h4_heuristic,0.009000539779663086,0,66,0,0
greedy,levels\impossible.txt,h4_heuristic,0.007508277893066406,0,66,0,0
greedy,levels\impossible.txt,h4_heuristic,0.011595726013183594,0,66,0,0
greedy,levels\impossible.txt,h4_heuristic,0.013939380645751953,0,66,0,0
greedy,levels\impossible.txt,h4_heuristic,0.0070497989654541016,0,66,0,0
greedy,levels\impossible.txt,h4_heuristic,0.007486820220947266,0,66,0,0
greedy,levels\impossible.txt,h4_heuristic,0.006996631622314453,0,66,0,0
astar,levels\impossible.txt,h1_heuristic,0.0061914920806884766,0,43,0,0
astar,levels\impossible.txt,h1_heuristic,0.005403041839599609,0,43,0,0
astar,levels\impossible.txt,h1_heuristic,0.006003141403198242,0,43,0,0
astar,levels\impossible.txt,h1_heuristic,0.009584188461303711,0,43,0,0
astar,levels\impossible.txt,h1_heuristic,0.011436700820922852,0,43,0,0
astar,levels\impossible.txt,h1_heuristic,0.005664825439453125,0,43,0,0
astar,levels\impossible.txt,h1_heuristic,0.010002374649047852,0,43,0,0
astar,levels\impossible.txt,h1_heuristic,0.009484529495239258,0,43,0,0
astar,levels\impossible.txt,h1_heuristic,0.006044149398803711,0,43,0,0
astar,levels\impossible.txt,h1_heuristic,0.006099224090576172,0,43,0,0
astar,levels\impossible.txt,h2_heuristic,0.006592273712158203,0,43,0,0
astar,levels\impossible.txt,h2_heuristic,0.003995656967163086,0,43,0,0
astar,levels\impossible.txt,h2_heuristic,0.004895448684692383,0,43,0,0
astar,levels\impossible.txt,h2_heuristic,0.003994941711425781,0,43,0,0
astar,levels\impossible.txt,h2_heuristic,0.006520271301269531,0,43,0,0
astar,levels\impossible.txt,h2_heuristic,0.005995988845825195,0,43,0,0
astar,levels\impossible.txt,h2_heuristic,0.005215167999267578,0,43,0,0
astar,levels\impossible.txt,h2_heuristic,0.003995418548583984,0,43,0,0
astar,levels\impossible.txt,h2_heuristic,0.00802469253540039,0,43,0,0
astar,levels\impossible.txt,h2_heuristic,0.008015632629394531,0,43,0,0
astar,levels\impossible.txt,h3_heuristic,0.009702682495117188,0,43,0,0
astar,levels\impossible.txt,h3_heuristic,0.010620355606079102,0,43,0,0
astar,levels\impossible.txt,h3_heuristic,0.004996299743652344,0,43,0,0
astar,levels\impossible.txt,h3_heuristic,0.006996870040893555,0,43,0,0
astar,levels\impossible.txt,h3_heuristic,0.004995822906494141,0,43,0,0
astar,levels\impossible.txt,h3_heuristic,0.008521080017089844,0,43,0,0
astar,levels\impossible.txt,h3_heuristic,0.006664752960205078,0,43,0,0
astar,levels\impossible.txt,h3_heuristic,0.006003618240356445,0,43,0,0
astar,levels\impossible.txt,h3_heuristic,0.006002902984619141,0,43,0,0
astar,levels\impossible.txt,h3_heuristic,0.009644269943237305,0,43,0,0
astar,levels\impossible.txt,h4_heuristic,0.00901174545288086,0,43,0,0
astar,levels\impossible.txt,h4_heuristic,0.0070116519927978516,0,43,0,0
astar,levels\impossible.txt,h4_heuristic,0.006997823715209961,0,43,0,0
astar,levels\impossible.txt,h4_heuristic,0.004995822906494141,0,43,0,0
astar,levels\impossible.txt,h4_heuristic,0.010088682174682617,0,43,0,0
astar,levels\impossible.txt,h4_heuristic,0.006157875061035156,0,43,0,0
astar,levels\impossible.txt,h4_heuristic,0.005644321441650391,0,43,0,0
astar,levels\impossible.txt,h4_heuristic,0.006005525588989258,0,43,0,0
astar,levels\impossible.txt,h4_heuristic,0.009745597839355469,0,43,0,0
astar,levels\impossible.txt,h4_heuristic,0.0070002079010009766,0,43,0,0
